# Time  F_D  F_L p_front p_back
3.0035000000e+01 1.6520092327e-04 2.8474015753e-06 1.6173943708e-03 -6.6128323154e-04
3.0040000000e+01 1.6515059396e-04 3.3433505168e-06 1.6173770393e-03 -6.6181172955e-04
3.0045000000e+01 1.6534058016e-04 1.5749895080e-06 1.6174298883e-03 -6.6257521053e-04
3.0050000000e+01 1.6573102704e-04 -2.0465824404e-06 1.6175417043e-03 -6.6353511745e-04
3.0055000000e+01 1.6623670920e-04 -6.6976492869e-06 1.6176871808e-03 -6.6460679070e-04
3.0060000000e+01 1.6674501441e-04 -1.1335345472e-05 1.6178316987e-03 -6.6567622421e-04
3.0065000000e+01 1.6714212173e-04 -1.4927023869e-05 1.6179401913e-03 -6.6662737632e-04
3.0070000000e+01 1.6733998061e-04 -1.6664050176e-05 1.6179870089e-03 -6.6737120848e-04
3.0075000000e+01 1.6729599874e-04 -1.6127525273e-05 1.6179619622e-03 -6.6786644576e-04
3.0080000000e+01 1.6702079406e-04 -1.3383462085e-05 1.6178711157e-03 -6.6812594337e-04
3.0085000000e+01 1.6657407927e-04 -8.9834226821e-06 1.6177334778e-03 -6.6821047689e-04
3.0090000000e+01 1.6605146023e-04 -3.8532214327e-06 1.6175767140e-03 -6.6821468224e-04
3.0095000000e+01 1.6556505287e-04 9.1770157481e-07 1.6174326053e-03 -6.6824917603e-04
3.0100000000e+01 1.6522039504e-04 4.3320654136e-06 1.6173318423e-03 -6.6841930773e-04
3.0105000000e+01 1.6509310892e-04 5.7103370127e-06 1.6172971220e-03 -6.6880219043e-04
3.0110000000e+01 1.6521069693e-04 4.8282449398e-06 1.6173365708e-03 -6.6942667620e-04
3.0115000000e+01 1.6554523692e-04 1.9487246159e-06 1.6174404127e-03 -6.7026431806e-04
3.0120000000e+01 1.6601991811e-04 -2.2392517023e-06 1.6175835220e-03 -6.7123595583e-04
3.0125000000e+01 1.6652752509e-04 -6.7577231762e-06 1.6177325570e-03 -6.7223234361e-04
3.0130000000e+01 1.6695511713e-04 -1.0539204087e-05 1.6178546528e-03 -6.7314053243e-04
3.0135000000e+01 1.6720832658e-04 -1.2662765911e-05 1.6179240516e-03 -6.7386792010e-04
3.0140000000e+01 1.6723050132e-04 -1.2573384426e-05 1.6179261287e-03 -6.7435926730e-04
3.0145000000e+01 1.6701415175e-04 -1.0216799727e-05 1.6178594024e-03 -6.7460675184e-04
3.0150000000e+01 1.6660319596e-04 -6.0453089416e-06 1.6177366099e-03 -6.7465278672e-04
3.0155000000e+01 1.6608483800e-04 -9.0022192483e-07 1.6175835201e-03 -6.7458400438e-04
3.0160000000e+01 1.6557125834e-04 4.1821998127e-06 1.6174342957e-03 -6.7451390815e-04
3.0165000000e+01 1.6517425429e-04 8.1879709820e-06 1.6173230781e-03 -6.7455643688e-04
3.0170000000e+01 1.6497915276e-04 1.0329777282e-05 1.6172748637e-03 -6.7479762154e-04
3.0175000000e+01 1.6502535168e-04 1.0214286957e-05 1.6172991439e-03 -6.7527538252e-04
3.0180000000e+01 1.6529857252e-04 7.9413459791e-06 1.6173889152e-03 -6.7597309391e-04
3.0185000000e+01 1.6573562317e-04 4.0977980298e-06 1.6175238647e-03 -6.7682657332e-04
3.0190000000e+01 1.6623893803e-04 -3.7125806807e-07 1.6176755361e-03 -6.7773914919e-04
3.0195000000e+01 1.6669699907e-04 -4.3857258451e-06 1.6178123184e-03 -6.7860068672e-04
3.0200000000e+01 1.6700720217e-04 -6.9814303707e-06 1.6179047422e-03 -6.7930852073e-04
3.0205000000e+01 1.6709788300e-04 -7.5183646514e-06 1.6179314295e-03 -6.7978945222e-04
3.0210000000e+01 1.6694525960e-04 -5.8051853752e-06 1.6178852378e-03 -6.8001835360e-04
3.0215000000e+01 1.6658030395e-04 -2.1311741645e-06 1.6177764585e-03 -6.8002679357e-04
3.0220000000e+01 1.6608221621e-04 2.7902790445e-06 1.6176308235e-03 -6.7989614344e-04
3.0225000000e+01 1.6555956452e-04 7.9628899898e-06 1.6174821756e-03 -6.7973679867e-04
3.0230000000e+01 1.6512477669e-04 1.2319950158e-05 1.6173634491e-03 -6.7966096271e-04
3.0235000000e+01 1.6486941694e-04 1.4967768759e-05 1.6172994302e-03 -6.7975844966e-04
3.0240000000e+01 1.6484579674e-04 1.5395197925e-05 1.6173031884e-03 -6.8008016277e-04
3.0245000000e+01 1.6505714267e-04 1.3587936891e-05 1.6173747058e-03 -6.8062964717e-04
3.0250000000e+01 1.6545665853e-04 1.0020470625e-05 1.6175005775e-03 -6.8136135494e-04
3.0255000000e+01 1.6595590927e-04 5.5402026374e-06 1.6176549003e-03 -6.8218724872e-04
3.0260000000e+01 1.6644278316e-04 1.1815940141e-06 1.6178036424e-03 -6.8299379471e-04
3.0265000000e+01 1.6680675735e-04 -2.0503889600e-06 1.6179127807e-03 -6.8366844774e-04
3.0270000000e+01 1.6696526522e-04 -3.3925659266e-06 1.6179579563e-03 -6.8412792863e-04
3.0275000000e+01 1.6688306611e-04 -2.4937910960e-06 1.6179308951e-03 -6.8433837997e-04
3.0280000000e+01 1.6657893112e-04 4.9817810108e-07 1.6178401887e-03 -6.8432063561e-04
3.0285000000e+01 1.6611927117e-04 4.9634832016e-06 1.6177071271e-03 -6.8414197592e-04
3.0290000000e+01 1.6560259238e-04 9.9503062319e-06 1.6175602464e-03 -6.8389997165e-04
3.0295000000e+01 1.6513929179e-04 1.4392301539e-05 1.6174304508e-03 -6.8370370950e-04
3.0300000000e+01 1.6482965824e-04 1.7346294647e-05 1.6173464769e-03 -6.8365339163e-04
3.0305000000e+01 1.6474241000e-04 1.8195023247e-05 1.6173289708e-03 -6.8381906517e-04
3.0310000000e+01 1.6489784357e-04 1.6775706689e-05 1.6173842509e-03 -6.8422210554e-04
3.0315000000e+01 1.6526126517e-04 1.3413170470e-05 1.6175007820e-03 -6.8482719100e-04
3.0320000000e+01 1.6575054900e-04 8.8517557225e-06 1.6176517461e-03 -6.8555002956e-04
3.0325000000e+01 1.6625628903e-04 4.0967633548e-06 1.6178029154e-03 -6.8627941496e-04
3.0330000000e+01 1.6666777319e-04 1.9538617021e-07 1.6179221124e-03 -6.8690465072e-04
3.0335000000e+01 1.6689689080e-04 -1.9957390353e-06 1.6179857894e-03 -6.8733918916e-04
3.0340000000e+01 1.6689516503e-04 -2.0025112070e-06 1.6179820324e-03 -6.8753580096e-04
3.0345000000e+01 1.6666274710e-04 1.6076163846e-07 1.6179115232e-03 -6.8749436034e-04
3.0350000000e+01 1.6624921532e-04 3.9962887340e-06 1.6177882855e-03 -6.8726315477e-04
3.0355000000e+01 1.6574504678e-04 8.6361864568e-06 1.6176388376e-03 -6.8693216595e-04
3.0360000000e+01 1.6526296702e-04 1.3036227865e-05 1.6174976511e-03 -6.8661525458e-04
3.0365000000e+01 1.6491189829e-04 1.6204517681e-05 1.6173982727e-03 -6.8642318990e-04
3.0370000000e+01 1.6477069414e-04 1.7414942856e-05 1.6173637353e-03 -6.8643542118e-04
3.0375000000e+01 1.6487007050e-04 1.6362383131e-05 1.6174006396e-03 -6.8668130086e-04
3.0380000000e+01 1.6518753317e-04 1.3230121290e-05 1.6174993481e-03 -6.8713613805e-04
3.0385000000e+01 1.6565454956e-04 8.6549891662e-06 1.6176382061e-03 -6.8773036698e-04
3.0390000000e+01 1.6617193198e-04 3.5925829397e-06 1.6177887445e-03 -6.8836549467e-04
3.0395000000e+01 1.6662973180e-04 -8.9383386600e-07 1.6179200523e-03 -6.8893281478e-04
3.0400000000e+01 1.6692940852e-04 -3.8739355444e-06 1.6180036634e-03 -6.8933381945e-04
3.0405000000e+01 1.6700558924e-04 -4.7599757076e-06 1.6180197865e-03 -6.8950179695e-04
3.0410000000e+01 1.6684243389e-04 -3.4325574282e-06 1.6179636848e-03 -6.8941963686e-04
3.0415000000e+01 1.6647872196e-04 -2.5724694324e-07 1.6178483225e-03 -6.8912657588e-04
3.0420000000e+01 1.6599875913e-04 4.0015458478e-06 1.6177011387e-03 -6.8870890232e-04
3.0425000000e+01 1.6551177042e-04 8.3436484723e-06 1.6175559170e-03 -6.8827760413e-04
3.0430000000e+01 1.6512661091e-04 1.1742282182e-05 1.6174440579e-03 -6.8794140670e-04
3.0435000000e+01 1.6492873714e-04 1.3365504576e-05 1.6173883865e-03 -6.8778408721e-04
3.0440000000e+01 1.6496347412e-04 1.2766835735e-05 1.6174002329e-03 -6.8784948526e-04
3.0445000000e+01 1.6522701331e-04 9.9948800125e-06 1.6174779278e-03 -6.8813393894e-04
3.0450000000e+01 1.6566614733e-04 5.5845056803e-06 1.6176062061e-03 -6.8858541745e-04
3.0455000000e+01 1.6618809469e-04 4.2863963257e-07 1.6177575741e-03 -6.8911161540e-04
3.0460000000e+01 1.6668029624e-04 -4.4293085661e-06 1.6178977019e-03 -6.8959869202e-04
3.0465000000e+01 1.6703640626e-04 -8.0232100316e-06 1.6179941217e-03 -6.8993833066e-04
3.0470000000e+01 1.6718132992e-04 -9.6627686278e-06 1.6180252158e-03 -6.9005468013e-04
3.0475000000e+01 1.6708797313e-04 -9.0741965327e-06 1.6179853146e-03 -6.8992198431e-04
3.0480000000e+01 1.6678177736e-04 -6.4645361545e-06 1.6178846300e-03 -6.8956780816e-04
3.0485000000e+01 1.6633358738e-04 -2.4906577981e-06 1.6177453073e-03 -6.8906396606e-04
3.0490000000e+01 1.6584402208e-04 1.8773227138e-06 1.6175964665e-03 -6.8851018076e-04
3.0495000000e+01 1.6542276484e-04 5.5778372690e-06 1.6174691831e-03 -6.8801477037e-04
3.0500000000e+01 1.6516579359e-04 7.7068438943e-06 1.6173911937e-03 -6.8767357446e-04
3.0505000000e+01 1.6513417430e-04 7.7212891187e-06 1.6173806867e-03 -6.8754900123e-04
3.0510000000e+01 1.6533926722e-04 5.5464981074e-06 1.6174408909e-03 -6.8765356688e-04
3.0515000000e+01 1.6573909574e-04 1.5773798937e-06 1.6175580074e-03 -6.8794471880e-04
3.0520000000e+01 1.6624787558e-04 -3.4092522687e-06 1.6177045694e-03 -6.8833451545e-04
3.0525000000e+01 1.6675625733e-04 -8.4106998504e-06 1.6178469355e-03 -6.8871182923e-04
3.0530000000e+01 1.6715635429e-04 -1.2405040480e-05 1.6179538883e-03 -6.8896890775e-04
3.0535000000e+01 1.6736501383e-04 -1.4578443885e-05 1.6180030068e-03 -6.8902432079e-04
3.0540000000e+01 1.6734065964e-04 -1.4519583964e-05 1.6179841127e-03 -6.8883785179e-04
3.0545000000e+01 1.6709146379e-04 -1.2319976253e-05 1.6179004170e-03 -6.8841742417e-04
3.0550000000e+01 1.6667402921e-04 -8.5462295660e-06 1.6177684481e-03 -6.8781838027e-04
3.0555000000e+01 1.6618234055e-04 -4.0986982403e-06 1.6176159174e-03 -6.8713430924e-04
3.0560000000e+01 1.6572793166e-04 -6.6166217912e-09 1.6174765722e-03 -6.8647804222e-04
3.0565000000e+01 1.6541475129e-04 2.7875770074e-06 1.6173819855e-03 -6.8595547204e-04
3.0570000000e+01 1.6531489871e-04 3.6196367368e-06 1.6173531063e-03 -6.8563927801e-04
3.0575000000e+01 1.6545207219e-04 2.2464374660e-06 1.6173948646e-03 -6.8555175614e-04
3.0580000000e+01 1.6579717042e-04 -1.0879325526e-06 1.6174960681e-03 -6.8566170161e-04
3.0585000000e+01 1.6627621597e-04 -5.6923330810e-06 1.6176334275e-03 -6.8589432175e-04
3.0590000000e+01 1.6678724145e-04 -1.0581504134e-05 1.6177773202e-03 -6.8614856051e-04
3.0595000000e+01 1.6722171532e-04 -1.4706445101e-05 1.6178971338e-03 -6.8631721401e-04
3.0600000000e+01 1.6748680494e-04 -1.7195320113e-05 1.6179664198e-03 -6.8630749126e-04
3.0605000000e+01 1.6752527172e-04 -1.7540114566e-05 1.6179682525e-03 -6.8606090506e-04
3.0610000000e+01 1.6732918584e-04 -1.5693827344e-05 1.6179002982e-03 -6.8556852174e-04
3.0615000000e+01 1.6694322808e-04 -1.2073038456e-05 1.6177768795e-03 -6.8487577842e-04
3.0620000000e+01 1.6645511200e-04 -7.4732586175e-06 1.6176260392e-03 -6.8407251498e-04
3.0625000000e+01 1.6597488512e-04 -2.9069955635e-06 1.6174818037e-03 -6.8327050194e-04
3.0630000000e+01 1.6560917574e-04 6.1457428919e-07 1.6173752087e-03 -6.8257620840e-04
3.0635000000e+01 1.6543779922e-04 2.3123055389e-06 1.6173275569e-03 -6.8206791473e-04
3.0640000000e+01 1.6549789874e-04 1.8210206777e-06 1.6173475150e-03 -6.8178157428e-04
3.0645000000e+01 1.6577731551e-04 -7.2948639429e-07 1.6174306045e-03 -6.8170539896e-04
3.0650000000e+01 1.6621695879e-04 -4.7525150043e-06 1.6175598182e-03 -6.8178150306e-04
3.0655000000e+01 1.6672195252e-04 -9.3422757589e-06 1.6177074320e-03 -6.8191543639e-04
3.0660000000e+01 1.6718113939e-04 -1.3471802448e-05 1.6178398882e-03 -6.8199488387e-04
3.0665000000e+01 1.6749218618e-04 -1.6209655947e-05 1.6179258879e-03 -6.8191588420e-04
3.0670000000e+01 1.6758604589e-04 -1.6918039622e-05 1.6179453027e-03 -6.8160901062e-04
3.0675000000e+01 1.6744318353e-04 -1.5395286448e-05 1.6178945360e-03 -6.8105623859e-04
3.0680000000e+01 1.6709676661e-04 -1.1927707666e-05 1.6177862413e-03 -6.8029283496e-04
3.0685000000e+01 1.6662328351e-04 -7.2308431874e-06 1.6176444577e-03 -6.7939625374e-04
3.0690000000e+01 1.6612496533e-04 -2.2891810147e-06 1.6174986900e-03 -6.7846804677e-04
3.0695000000e+01 1.6570876229e-04 1.8662864117e-06 1.6173788156e-03 -6.7761413703e-04
3.0700000000e+01 1.6546492022e-04 4.3870946368e-06 1.6173105662e-03 -6.7692484392e-04
3.0705000000e+01 1.6544755282e-04 4.7904483837e-06 1.6173101465e-03 -6.7645559088e-04
3.0710000000e+01 1.6566104179e-04 3.0599093126e-06 1.6173790117e-03 -6.7621182467e-04
3.0715000000e+01 1.6605719585e-04 -3.5358096241e-07 1.6175016599e-03 -6.7614486677e-04
3.0720000000e+01 1.6654592794e-04 -4.6290847364e-06 1.6176491784e-03 -6.7616280359e-04
3.0725000000e+01 1.6701704027e-04 -8.7524356443e-06 1.6177874772e-03 -6.7615400745e-04
3.0730000000e+01 1.6736611790e-04 -1.1736963139e-05 1.6178864597e-03 -6.7601434597e-04
3.0735000000e+01 1.6751694682e-04 -1.2841355497e-05 1.6179260891e-03 -6.7566929529e-04
3.0740000000e+01 1.6743610245e-04 -1.1735854650e-05 1.6178987634e-03 -6.7508683270e-04
3.0745000000e+01 1.6713890179e-04 -8.5774805792e-06 1.6178095907e-03 -6.7428227525e-04
3.0750000000e+01 1.6668693909e-04 -3.9751600343e-06 1.6176761834e-03 -6.7331630215e-04
3.0755000000e+01 1.6617670274e-04 1.1476605078e-06 1.6175268332e-03 -6.7228519556e-04
3.0760000000e+01 1.6571936379e-04 5.7595764160e-06 1.6173953306e-03 -6.7130138327e-04
3.0765000000e+01 1.6541509696e-04 8.9474382692e-06 1.6173122906e-03 -6.7046687242e-04
3.0770000000e+01 1.6532901643e-04 1.0111792410e-05 1.6172964351e-03 -6.6984742019e-04
3.0775000000e+01 1.6547634088e-04 9.0930865705e-06 1.6173498307e-03 -6.6945708786e-04
3.0780000000e+01 1.6582065045e-04 6.2066039099e-06 1.6174589742e-03 -6.6925758905e-04
3.0785000000e+01 1.6628383650e-04 2.1789184988e-06 1.6175996224e-03 -6.6917005663e-04
3.0790000000e+01 1.6676342892e-04 -2.0064417909e-06 1.6177423869e-03 -6.6909288626e-04
3.0795000000e+01 1.6715337239e-04 -5.3268919318e-06 1.6178574732e-03 -6.6892138611e-04
3.0800000000e+01 1.6736564528e-04 -6.9534633393e-06 1.6179195723e-03 -6.6856780215e-04
3.0805000000e+01 1.6734980597e-04 -6.4386092924e-06 1.6179135022e-03 -6.6798072902e-04
3.0810000000e+01 1.6710587956e-04 -3.8109160144e-06 1.6178393605e-03 -6.6715934182e-04
3.0815000000e+01 1.6668570591e-04 4.4082151353e-07 1.6177138852e-03 -6.6615620387e-04
3.0820000000e+01 1.6618097144e-04 5.4798524364e-06 1.6175663485e-03 -6.6506507162e-04
3.0825000000e+01 1.6570124273e-04 1.0299124188e-05 1.6174302670e-03 -6.6399728613e-04
3.0830000000e+01 1.6534885634e-04 1.3931452756e-05 1.6173349359e-03 -6.6305517064e-04
3.0835000000e+01 1.6519728997e-04 1.5658337926e-05 1.6172996877e-03 -6.6231075888e-04
3.0840000000e+01 1.6527680333e-04 1.5175969805e-05 1.6173314683e-03 -6.6179309081e-04
3.0845000000e+01 1.6556858351e-04 1.2672610805e-05 1.6174241443e-03 -6.6148363754e-04
3.0850000000e+01 1.6600789996e-04 8.7874580217e-06 1.6175589537e-03 -6.6131888375e-04
3.0855000000e+01 1.6649672650e-04 4.4586808196e-06 1.6177068973e-03 -6.6120135804e-04
3.0860000000e+01 1.6692481530e-04 7.0657107421e-07 1.6178345623e-03 -6.6101980338e-04
3.0865000000e+01 1.6719503797e-04 -1.5881883508e-06 1.6179125120e-03 -6.6067552071e-04
3.0870000000e+01 1.6724616418e-04 -1.8647671383e-06 1.6179233512e-03 -6.6010689558e-04
3.0875000000e+01 1.6706652460e-04 3.6491586602e-09 1.6178658425e-03 -6.5930377720e-04
3.0880000000e+01 1.6669536194e-04 3.6762509113e-06 1.6177540096e-03 -6.5830757344e-04
3.0885000000e+01 1.6621288229e-04 8.4052614128e-06 1.6176125687e-03 -6.5719951381e-04
3.0890000000e+01 1.6572258135e-04 1.3193890406e-05 1.6174714033e-03 -6.5608239563e-04
3.0895000000e+01 1.6532973257e-04 1.7024367205e-05 1.6173602306e-03 -6.5506036890e-04
3.0900000000e+01 1.6511944374e-04 1.9095579341e-05 1.6173034171e-03 -6.5421854181e-04
3.0905000000e+01 1.6513789446e-04 1.9001633259e-05 1.6173145404e-03 -6.5360439021e-04
3.0910000000e+01 1.6538100907e-04 1.6808619754e-05 1.6173921428e-03 -6.5321490863e-04
3.0915000000e+01 1.6579433894e-04 1.3026489553e-05 1.6175188429e-03 -6.5299512069e-04
3.0920000000e+01 1.6628525926e-04 8.4975637623e-06 1.6176654076e-03 -6.5285051329e-04
3.0925000000e+01 1.6674455992e-04 4.2253708202e-06 1.6177984905e-03 -6.5267042527e-04
3.0930000000e+01 1.6707138337e-04 1.1653335057e-06 1.6178890525e-03 -6.5235434120e-04
3.0935000000e+01 1.6719503331e-04 1.0542951151e-08 1.6179184665e-03 -6.5183258044e-04
3.0940000000e+01 1.6708924261e-04 1.0248469105e-06 1.6178805901e-03 -6.5108247558e-04
3.0945000000e+01 1.6677699282e-04 3.9771889066e-06 1.6177834091e-03 -6.5012468766e-04
3.0950000000e+01 1.6632591225e-04 8.2003559514e-06 1.6176465340e-03 -6.4902657595e-04
3.0955000000e+01 1.6583468840e-04 1.2752390241e-05 1.6174989429e-03 -6.4788661022e-04
3.0960000000e+01 1.6541220024e-04 1.6628168595e-05 1.6173733489e-03 -6.4681493837e-04
3.0965000000e+01 1.6515304524e-04 1.8969705693e-05 1.6172983049e-03 -6.4590790719e-04
3.0970000000e+01 1.6511541292e-04 1.9241182896e-05 1.6172904950e-03 -6.4522416278e-04
3.0975000000e+01 1.6530761733e-04 1.7345419821e-05 1.6173503470e-03 -6.4477067730e-04
3.0980000000e+01 1.6568702995e-04 1.3657012158e-05 1.6174628320e-03 -6.4450291925e-04
3.0985000000e+01 1.6617090264e-04 8.9509526928e-06 1.6176022523e-03 -6.4433745691e-04
3.0990000000e+01 1.6665515322e-04 4.2301023224e-06 1.6177384646e-03 -6.4417111136e-04
3.0995000000e+01 1.6703629377e-04 4.9254297456e-07 1.6178424209e-03 -6.4390164487e-04
3.1000000000e+01 1.6723264629e-04 -1.4956355607e-06 1.6178910410e-03 -6.4344748317e-04
3.1005000000e+01 1.6720182808e-04 -1.3632268051e-06 1.6178719033e-03 -6.4276521052e-04
3.1010000000e+01 1.6695117917e-04 7.9697918679e-07 1.6177872462e-03 -6.4186140181e-04
3.1015000000e+01 1.6653762974e-04 4.4542828122e-06 1.6176549490e-03 -6.4079378692e-04
3.1020000000e+01 1.6605537267e-04 8.7501764038e-06 1.6175047313e-03 -6.3965853850e-04
3.1025000000e+01 1.6561378248e-04 1.2676545126e-05 1.6173701458e-03 -6.3856654321e-04
3.1030000000e+01 1.6531190961e-04 1.5294716751e-05 1.6172797930e-03 -6.3761662681e-04
3.1035000000e+01 1.6521681617e-04 1.5949374706e-05 1.6172511932e-03 -6.3687437687e-04
3.1040000000e+01 1.6535046946e-04 1.4421165596e-05 1.6172886082e-03 -6.3636063309e-04
3.1045000000e+01 1.6568631522e-04 1.0975015928e-05 1.6173834006e-03 -6.3604911440e-04
3.1050000000e+01 1.6615472765e-04 6.2941699767e-06 1.6175154794e-03 -6.3587123104e-04
3.1055000000e+01 1.6665654163e-04 1.3235324075e-06 1.6176559252e-03 -6.3572814254e-04
3.1060000000e+01 1.6708364135e-04 -2.9363407920e-06 1.6177722509e-03 -6.3551068145e-04
3.1065000000e+01 1.6734343776e-04 -5.6416638398e-06 1.6178363145e-03 -6.3512483187e-04
3.1070000000e+01 1.6738106359e-04 -6.2855603205e-06 1.6178323707e-03 -6.3451548559e-04
3.1075000000e+01 1.6719231224e-04 -4.8109764606e-06 1.6177613558e-03 -6.3367987677e-04
3.1080000000e+01 1.6682342389e-04 -1.6285730203e-06 1.6176395712e-03 -6.3266618591e-04
3.1085000000e+01 1.6635898295e-04 2.4706652328e-06 1.6174932170e-03 -6.3155984527e-04
3.1090000000e+01 1.6590273154e-04 6.4916480171e-06 1.6173521184e-03 -6.3046393738e-04
3.1095000000e+01 1.6555619139e-04 9.4585879578e-06 1.6172445606e-03 -6.2947897938e-04
3.1100000000e+01 1.6539822400e-04 1.0631868561e-05 1.6171928902e-03 -6.2868382924e-04
3.1105000000e+01 1.6546793989e-04 9.6689046543e-06 1.6172087841e-03 -6.2811866978e-04
3.1110000000e+01 1.6575445249e-04 6.6957376135e-06 1.6172890706e-03 -6.2777345577e-04
3.1115000000e+01 1.6619759870e-04 2.2770096712e-06 1.6174147822e-03 -6.2758745280e-04
3.1120000000e+01 1.6670136195e-04 -2.7072221072e-06 1.6175555355e-03 -6.2746292220e-04
3.1125000000e+01 1.6715681991e-04 -7.2515673979e-06 1.6176779976e-03 -6.2728962661e-04
3.1130000000e+01 1.6746749387e-04 -1.0443058968e-05 1.6177546258e-03 -6.2697139411e-04
3.1135000000e+01 1.6756992790e-04 -1.1661274531e-05 1.6177691497e-03 -6.2644634635e-04
3.1140000000e+01 1.6744564398e-04 -1.0717258384e-05 1.6177182607e-03 -6.2569731402e-04
3.1145000000e+01 1.6712403454e-04 -7.8981924992e-06 1.6176111965e-03 -6.2475368619e-04
3.1150000000e+01 1.6667681752e-04 -3.9042788539e-06 1.6174686037e-03 -6.2368635713e-04
3.1155000000e+01 1.6620419904e-04 3.0928961559e-07 1.6173198803e-03 -6.2259532675e-04
3.1160000000e+01 1.6581361850e-04 3.7470100584e-06 1.6171975211e-03 -6.2158914576e-04
3.1165000000e+01 1.6559491910e-04 5.5920584211e-06 1.6171288090e-03 -6.2075922271e-04
3.1170000000e+01 1.6559880162e-04 5.3804911437e-06 1.6171280346e-03 -6.2015670826e-04
3.1175000000e+01 1.6582531880e-04 3.0975415303e-06 1.6171929073e-03 -6.1978044227e-04
3.1180000000e+01 1.6622533747e-04 -8.1865562992e-07 1.6173064586e-03 -6.1957950151e-04
3.1185000000e+01 1.6671300081e-04 -5.5665685615e-06 1.6174424299e-03 -6.1946729476e-04
3.1190000000e+01 1.6718462271e-04 -1.0151477432e-05 1.6175711632e-03 -6.1934093539e-04
3.1195000000e+01 1.6753987313e-04 -1.3605973471e-05 1.6176645817e-03 -6.1910133458e-04
3.1200000000e+01 1.6770238311e-04 -1.5210594643e-05 1.6177009064e-03 -6.1867238391e-04
3.1205000000e+01 1.6763677892e-04 -1.4656908133e-05 1.6176696260e-03 -6.1801784928e-04
3.1210000000e+01 1.6735803583e-04 -1.2110568138e-05 1.6175753960e-03 -6.1715200720e-04
3.1215000000e+01 1.6692930348e-04 -8.1648185723e-06 1.6174382250e-03 -6.1613873394e-04
3.1220000000e+01 1.6644745776e-04 -3.7057491035e-06 1.6172886150e-03 -6.1507682625e-04
3.1225000000e+01 1.6602021817e-04 2.7567185487e-07 1.6171592527e-03 -6.1407555349e-04
3.1230000000e+01 1.6574162216e-04 2.8907460590e-06 1.6170768683e-03 -6.1322883850e-04
3.1235000000e+01 1.6567214402e-04 3.5459570737e-06 1.6170571913e-03 -6.1259497477e-04
3.1240000000e+01 1.6582696824e-04 2.0822611670e-06 1.6171024170e-03 -6.1219021208e-04
3.1245000000e+01 1.6617325500e-04 -1.1797925702e-06 1.6172027181e-03 -6.1197969677e-04
3.1250000000e+01 1.6663652657e-04 -5.5113606571e-06 1.6173363021e-03 -6.1189076966e-04
3.1255000000e+01 1.6711562468e-04 -9.9468370791e-06 1.6174733718e-03 -6.1182271455e-04
3.1260000000e+01 1.6750453861e-04 -1.3505274059e-05 1.6175820312e-03 -6.1166859701e-04
3.1265000000e+01 1.6771665980e-04 -1.5402103610e-05 1.6176362681e-03 -6.1134043048e-04
3.1270000000e+01 1.6770504642e-04 -1.5208501599e-05 1.6176230317e-03 -6.1079106317e-04
3.1275000000e+01 1.6747291315e-04 -1.2938091643e-05 1.6175453941e-03 -6.1002520917e-04
3.1280000000e+01 1.6707187229e-04 -9.0505429243e-06 1.6174208019e-03 -6.0909652910e-04
